ID,node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2516,11308,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2532,11259,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2533,11259,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2539,11085,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2542,11359,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2542,11359,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2551,11097,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2557,11223,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
2562,10197,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
2565,11345,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1
2569,12365,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
2580,10308,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
2581,12368,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
2582,12377,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
2583,12347,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
2585,12336,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2587,12355,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2587,12355,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2597,12730,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
2603,12782,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
2603,12782,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
2606,12666,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
2609,12808,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0
2610,12809,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0
2611,12817,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0
2617,14296,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0
2623,10368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2636,14538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2638,14518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2646,14519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2651,10119,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2651,10119,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2654,1947,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2665,2023,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2677,4240,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2679,341,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2684,337,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2691,4237,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2701,4122,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2703,4239,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2706,4158,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2708,214,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2712,4248,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2725,4337,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2728,4294,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2728,4294,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2731,4298,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2735,4046,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2742,4282,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
